,song-artist,zcr_mean,zcr_std,zcr_min,zcr_max,energy_mean,energy_std,energy_min,energy_max,energy_entropy_mean,energy_entropy_std,energy_entropy_min,energy_entropy_max,spectral_centroid_mean,spectral_centroid_std,spectral_centroid_min,spectral_centroid_max,spectral_spread_mean,spectral_spread_std,spectral_spread_min,spectral_spread_max,spectral_entropy_mean,spectral_entropy_std,spectral_entropy_min,spectral_entropy_max,spectral_flux_mean,spectral_flux_std,spectral_flux_min,spectral_flux_max,spectral_rolloff_mean,spectral_rolloff_std,spectral_rolloff_min,spectral_rolloff_max,mfcc_1_mean,mfcc_1_std,mfcc_1_min,mfcc_1_max,mfcc_2_mean,mfcc_2_std,mfcc_2_min,mfcc_2_max,mfcc_3_mean,mfcc_3_std,mfcc_3_min,mfcc_3_max,mfcc_4_mean,mfcc_4_std,mfcc_4_min,mfcc_4_max,mfcc_5_mean,mfcc_5_std,mfcc_5_min,mfcc_5_max,mfcc_6_mean,mfcc_6_std,mfcc_6_min,mfcc_6_max,mfcc_7_mean,mfcc_7_std,mfcc_7_min,mfcc_7_max,mfcc_8_mean,mfcc_8_std,mfcc_8_min,mfcc_8_max,mfcc_9_mean,mfcc_9_std,mfcc_9_min,mfcc_9_max,mfcc_10_mean,mfcc_10_std,mfcc_10_min,mfcc_10_max,mfcc_11_mean,mfcc_11_std,mfcc_11_min,mfcc_11_max,mfcc_12_mean,mfcc_12_std,mfcc_12_min,mfcc_12_max,mfcc_13_mean,mfcc_13_std,mfcc_13_min,mfcc_13_max,chroma_1_mean,chroma_1_std,chroma_1_min,chroma_1_max,chroma_2_mean,chroma_2_std,chroma_2_min,chroma_2_max,chroma_3_mean,chroma_3_std,chroma_3_min,chroma_3_max,chroma_4_mean,chroma_4_std,chroma_4_min,chroma_4_max,chroma_5_mean,chroma_5_std,chroma_5_min,chroma_5_max,chroma_6_mean,chroma_6_std,chroma_6_min,chroma_6_max,chroma_7_mean,chroma_7_std,chroma_7_min,chroma_7_max,chroma_8_mean,chroma_8_std,chroma_8_min,chroma_8_max,chroma_9_mean,chroma_9_std,chroma_9_min,chroma_9_max,chroma_10_mean,chroma_10_std,chroma_10_min,chroma_10_max,chroma_11_mean,chroma_11_std,chroma_11_min,chroma_11_max,chroma_12_mean,chroma_12_std,chroma_12_min,chroma_12_max,chroma_std_mean,chroma_std_std,chroma_std_min,chroma_std_max,gender,age,location,mood,activity,period,user_id
158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,male,43.0,work,excited,working,morning,13.0
159,Lilly Wood & The Prick and Robin Schulz - Prayer In C,0.06003156451131344,0.025049223675051826,0.0162813637342827,0.20480957833989047,0.10124276261732068,0.04575107000156082,0.0004032586399348464,0.1588822386136308,3.2015790451230526,0.1137671084012418,2.097591021411636,3.3166167180598634,0.17241875138719442,0.03544110933402169,0.09233959191685816,0.3179448629368003,0.18199705168377647,0.022101610225219486,0.09388462711606324,0.22397697581483067,0.4672074831383997,0.2557060339795581,0.13685078850086746,1.9153579783426948,9.353755056795483e-05,5.564765623919417e-05,0.0,0.0005489834105763022,0.06270656179138323,0.06403911341317571,0.00854875283446712,0.5263038548752834,-17.09874668692201,1.189069143918149,-22.60858428476779,-15.55515743217566,1.87290175550478,0.4167566157225973,0.635213092910441,2.5454223666239617,0.3325036179269296,0.4784196966452453,-0.6654744428005895,1.4285538927254906,0.3828052670019884,0.2588772144819064,-0.4138767156581226,0.8258723101713445,0.16433972103747446,0.2795423455706086,-0.450007002153013,0.8234809070371288,0.19323147671298227,0.16699861766991853,-0.3034070533176024,0.5124025908391101,0.032467186732735034,0.2087497534917392,-0.5308573866769509,0.5233547222047377,0.013040158327385786,0.20478724268846665,-0.3897861287962844,1.2437364644895696,-0.09131796924546072,0.2917740829699945,-0.646555077889031,1.193216495461762,-0.1225098734047076,0.238834187820477,-0.7638952961308159,0.5054214306011136,0.08146861109885717,0.16267099410335106,-0.5617335778040583,0.5036956459261728,0.3313862509787509,0.1781487942006598,-0.2539368241850726,0.7569244756397266,0.12832354941776306,0.2416072906591755,-0.3945685843570583,0.7829832284811704,0.0001226919695576853,0.00023728411811761442,1.1242399300903906e-05,0.0017572201257744526,5.676100485735042e-05,0.00015587799146582406,4.677926760385115e-06,0.0015453090943070731,5.333141506881763e-05,0.0002105244402329168,2.4929017047697367e-06,0.002895570322446308,9.71343310653366e-05,0.0003158479872711388,6.0568405582259945e-06,0.003583790575026057,5.022827794262514e-05,0.0001350876558659675,1.782596189577201e-06,0.0012466729266598876,0.00044157368451850363,0.001018505702724095,7.594740076553485e-06,0.009154954395728335,0.0001307269374368773,0.00022043705453129366,3.763889030857811e-06,0.0015551958605895266,0.00010333815682839765,0.0003650151158038447,6.751020161051457e-06,0.0036017050033376884,0.00010508802174929283,0.00047253258388223163,1.59133071837614e-06,0.005437775359444867,0.00013000969259487205,0.00021384702760346265,9.88160737500684e-06,0.0024625696275285733,9.984094700794997e-05,0.00027091516171242616,7.305871156403907e-06,0.0027955678961030387,7.067548295847803e-05,0.0002484783451928478,7.014603923813655e-06,0.002798379122055868,0.00015913559385434623,0.00030246660889485363,1.805703944256349e-05,0.002516879826812653,male,43.0,work,pleased,working,morning,13.0
160,Be The Bear - Erupt,0.032316487479389006,0.017563748559007854,0.004954704701867368,0.09098742616129436,0.07490192214155197,0.04154499078859871,4.29717091122178e-08,0.1285707449759943,3.1261693029742696,0.22852527215968224,1.6663072237407637,3.3139963340811702,0.10446598426976884,0.043254205601088835,0.017509450536326243,0.21202201634500695,0.14776706596101374,0.0347587507666598,0.05528402470479155,0.2984350373007245,0.1841095252973439,0.17011415165038182,0.0002202465655284128,1.1038843053935317,0.00043950052195075676,0.0005852975504930028,0.0,0.004465776140867662,0.040951467835456334,0.02627104799283456,0.0036281179138322,0.14975056689342406,-19.084240272908907,5.061470376894481,-43.2122618733225,-15.736858309239809,2.3740273960925107,1.061500648890487,0.8817136390002218,5.870782242015053,-0.005096100011206335,0.527821248981941,-1.1255361296799278,1.9977049624360017,0.3636270428182689,0.2910343595845155,-0.4273111886049771,1.103357203687125,0.04532720923495839,0.20249664438730855,-0.3836533519717353,0.6024413644500412,-0.027342548109890005,0.25061700125161673,-0.6129549127112572,0.4466267936270801,0.1122082546851012,0.20351511394878896,-0.3938313482923752,0.5348889843091374,-0.02357684186751942,0.2717721831659238,-0.6491184831254312,0.8645496762906905,0.2775824270810643,0.34268818867891565,-0.4756558952048693,1.0860235635376072,0.1657940521589244,0.3769296456453845,-0.8731783906434383,0.9146185845790291,0.20274704508135089,0.2772507563926029,-0.5079032261219235,0.8315033567555071,0.15309237232191725,0.27581846263347753,-0.6056624819538678,0.7026453043441141,0.06022894686108805,0.21744074702735824,-0.4157314443437693,0.5828979420224686,3.608268123065077e-05,3.655904694881963e-05,6.266513756020142e-07,0.00020231723286565,3.5027459185232435e-05,6.341577959233066e-05,1.002954999511795e-06,0.0006990018142452646,3.054073038066593e-05,5.234268837561697e-05,1.043808149702488e-06,0.0005670657735552938,7.658067355305544e-05,0.00027756414262343146,6.177693552023792e-07,0.0031495343479969145,4.130059406314075e-05,6.882710270343026e-05,9.007980052135186e-07,0.0005447125649525088,7.060731973894203e-05,7.52257157749448e-05,2.557205708101162e-06,0.0005914890680023193,5.775802431525918e-05,6.652205632850265e-05,1.9293478128723983e-06,0.00031753954490052117,5.0065235755920377e-05,9.043772746906368e-05,5.187136489721729e-07,0.0008318800702842607,6.168298786618214e-05,6.323485101931579e-05,2.120876821828889e-06,0.00045544233541014846,4.008447907466157e-05,3.9876061561027634e-05,2.9269243636943297e-06,0.0002299176860248917,0.0001969594428321595,0.0006060322840754737,3.9623846963254605e-06,0.005408111087136733,0.0001887879481809327,0.0008112556882717662,4.1103453516452e-07,0.007980096666529712,0.00011235430057826223,0.00027332636732242807,4.577085854190861e-06,0.0021590251780950398,male,43.0,work,calm,working,morning,13.0
161,Alan Walker - Faded,0.06204318551719725,0.022384560355216184,0.013322146509597614,0.11099899091826436,0.07478153827355692,0.0427213143624359,2.688634648503573e-07,0.1341978085580509,3.196526235373307,0.16870344541308488,2.1861213874445315,3.308874341311802,0.16623943846345526,0.05143876219609688,0.03906767946116819,0.2692860290087652,0.17800561104737075,0.03154579403699331,0.06605554708267271,0.2158447417774144,0.4552320512182827,0.2478866575935588,0.0028662790954817174,1.1523185138819916,0.00018821664644071712,0.00023177625406515967,0.0,0.001442273839039487,0.0741717982611686,0.031496534339727725,0.015873015873015872,0.2487301587301587,-17.804183239135696,2.6263744183828215,-34.691197911023664,-15.844130528073187,1.6203351141118203,0.7224887173792948,0.8732410600045429,4.486619093635566,-0.34259282780435657,0.3701849770511685,-1.1719498605197398,0.6055072460342801,0.2840657534724781,0.2733186462923143,-0.6581837810213771,1.0785173788455231,0.09016448309050364,0.23472273785459874,-0.6872686586385736,0.5047749439067629,-0.026567942863069998,0.20159469622333911,-0.502120643836274,0.5312148255794904,0.009316460783629443,0.31347780030671835,-0.9183551725791498,0.8016001148768295,0.3059627215830301,0.3415204731069906,-0.5405562277045249,1.0668370188650875,0.2384146337411409,0.2746761315859788,-0.4585715107025343,0.9010749765723411,0.0886699798827355,0.31074457996696736,-0.7346307838415508,0.8580154045588256,0.019778609313553318,0.2836782047370674,-0.6283565499367506,1.0648257452942336,-0.016386470675073588,0.2176290337126004,-0.5912013692807446,0.583463673550635,0.06738208403114432,0.1799231768863097,-0.4567738329505857,0.5192772319525936,6.0939334075256994e-05,0.00012205364558701185,9.707214186336046e-07,0.0015432354563541149,8.539214797932096e-05,0.00014461915190436156,2.8146816871868416e-06,0.0013462383251715336,6.259968309678583e-05,8.074146928178466e-05,7.854057982836359e-07,0.0006536731330865148,0.00028687157737016926,0.001954983622243605,2.044146312812874e-06,0.021650158614016743,4.1588400348873494e-05,4.182796454386084e-05,1.103729948061697e-06,0.00025892563469361973,5.474423192996398e-05,5.393980965049682e-05,2.0785165481658384e-06,0.00035794212116465907,7.198303696563827e-05,0.00011363163379847029,2.132191649500247e-06,0.0013904401113204532,6.66688592190128e-05,7.67563861846351e-05,4.175087619826807e-06,0.0006995701696900767,0.00014389025071918582,0.00030312061468984485,2.738450451154257e-06,0.002952473246404896,8.242157212588698e-05,0.00014674165334082858,1.1356635681976083e-06,0.0015866676991104446,0.00015316497981594744,0.0002738693865635489,3.025894375709508e-06,0.0037516535472859065,6.922220966947027e-05,7.435873276665826e-05,1.8042353946329887e-06,0.0005113746714936074,0.00014551329300937398,0.0005340789988698184,2.7417501660268933e-06,0.005973249645108547,male,43.0,work,excited,working,morning,13.0
162,Alan Walker - Alone,0.0662551253695522,0.019487140786279302,0.012823274640302043,0.11818728103493235,0.09581488645323304,0.048575893463260016,0.0003986654672255393,0.16149588069285187,3.1512152890338214,0.23144828103534754,1.6048727841686947,3.313479371979593,0.17404748167457912,0.0279741560910297,0.04627610312102404,0.24411886639928146,0.18909781900853026,0.016398862347754527,0.10071199232226627,0.23438610559860704,0.496085452188606,0.21909647347452835,0.016226498265164403,1.0164292253268998,0.00010211487450138487,7.395157076331096e-05,0.0,0.0004093041927493669,0.07823423196439071,0.030871834158818955,0.01927437641723356,0.16630385487528346,-16.745868552465055,1.9585580283261657,-25.186485132863908,-15.031061263316847,1.4722062098996824,0.7098491247933829,0.0353964476922004,4.38140429474896,-0.32028542269616944,0.4178570403636552,-1.2925942980419811,1.3255085538618971,0.430553934573502,0.329489257368057,-0.5106691000475788,1.2362471614195294,0.064793872108455,0.2703940440947607,-0.9001143953970041,0.5340531033639999,0.07441714921670227,0.20178064057960526,-0.7348793805126477,0.4568237029415722,-0.09838269673928514,0.2636818458114209,-0.7024393810372427,0.4268158169007182,0.05453710022554988,0.3061751970575685,-0.8849813799334156,0.6166325660051585,0.11387052524004905,0.35437601817550074,-0.620476686096332,1.1481613958425867,0.07707745134808773,0.23266134979220085,-0.4032988653179522,0.8285021037480923,0.1196400332228079,0.24244403445259954,-0.4404084737677454,0.9782208560515214,0.0009222826269267908,0.1956199067022758,-0.4620724942682609,0.690098423159886,-0.008438875948181003,0.17801855397197594,-0.5181256958486057,0.5221192266519783,0.000291890382623112,0.0011434729114417274,4.989416362310178e-06,0.009900244822733658,0.00010849428763728292,0.00010495362256422188,3.8857082351838005e-06,0.0006281603403129668,0.00010752757222873676,0.00029480660413444093,1.872608249450619e-06,0.0029375859972508547,0.0005597812803001727,0.003498555567345761,6.274174751583233e-06,0.03830223263476036,5.9538681926621485e-05,0.00011014231431694444,1.9329434633991947e-06,0.0008128270047525242,0.000307778891605427,0.0009633067703894488,1.2496475791286129e-05,0.00941277448451402,0.00029182603356535077,0.001158434092252568,5.646836440894594e-06,0.010536803083042652,0.000163168947545932,0.00017570510029780764,3.877485386826042e-06,0.0009606680478216234,0.00017778406353968635,0.00036898468936641735,6.43948416644974e-06,0.00409101267310166,0.0001304241060458864,0.0001692522120067355,7.016848476790161e-06,0.0009538332956064687,0.0003715496894651736,0.001778236149508002,8.988696435226994e-06,0.015076394017201619,0.00011971900227350588,0.0002886781754149532,7.062157315044643e-06,0.0026774258715105003,0.0002333016055531248,0.0009880094411703847,1.7415015451508225e-05,0.010452091011292259,male,43.0,work,excited,working,morning,13.0
163,Imagine Dragons - Thunder,0.030651856077588087,0.010558166136889818,0.006462658306783524,0.058379346704611174,0.10897889324096773,0.055722492358059365,0.00041520492662828156,0.21244420739759667,3.1745234155845536,0.23428601334426974,1.48893781533622,3.319194224191645,0.1107671127713874,0.01887470073253007,0.044355349056028455,0.18285206408946453,0.14573794055813089,0.017987414211437798,0.08709912212411579,0.19819174290781832,0.244093815261685,0.10698858207130467,0.0032433330134078184,0.5908821601203538,0.00017999324243317383,0.00012867700459230438,0.0,0.0007830937393252456,0.047181394725377836,0.021394219687301617,0.004285714285714286,0.10591836734693877,-16.860366023233823,1.884599955690064,-24.806677599058148,-14.729540904672938,1.492264662884042,0.5345233212047128,0.568092521176386,3.824972018261274,-0.10379721381602172,0.3231156458324108,-1.277811250868653,1.1674927417119707,0.3284601669866064,0.2413589980369365,-0.7148015145180369,1.0103459590550976,0.09915913580731373,0.23019455103693595,-1.0382858751025323,0.7137530989488129,0.376464364084566,0.17661657495787936,-0.2695871401718433,0.8641280080406242,0.11909720137671355,0.22417150154881424,-0.4006613243404218,0.8284099311981821,0.15192388712521865,0.20199875879833712,-0.39043693053521294,0.7459768043424204,0.032192010418096426,0.18597746308984844,-0.4742685079391766,0.481343840127085,0.11286537112997988,0.15172686151223727,-0.41632723326544574,0.6246876381359304,-0.07110728636924958,0.16613752071891866,-0.7925752828820948,0.42709570482637255,0.05262800229159452,0.1610910485320148,-0.452303313254924,0.4227221717377945,0.02782927645058142,0.12697860353035756,-0.2916855493099812,0.4224933991686434,0.00014573833310404795,0.0002604720760372945,1.2531628383953373e-05,0.0026958928959927076,6.558801114654836e-05,0.00015383502657044596,4.904898262432534e-06,0.0018344029049140078,8.504414357449175e-05,0.00019315434365993052,3.5091359724478518e-06,0.002352633960798693,0.0004919135455306111,0.0020677355958849905,9.07230467918332e-06,0.017890618421843595,7.482743473483875e-05,0.00021241301467200458,4.998834907646909e-06,0.002680224555775913,0.00022596068167806744,0.0005177740235847558,1.0929313607245863e-05,0.005338231990454589,0.00016021583115828828,0.00027084082439444236,1.5533639698316662e-05,0.002765164472051545,0.00018968108405606354,0.00029078101961877817,1.7494009267840634e-05,0.002682456547350345,0.00015363479287702831,0.0002310778766843173,8.760791814485794e-06,0.002391246950136832,0.00020976303761164504,0.0005599505141328628,9.4828686653874e-06,0.006193762867356409,0.00015076429259710072,0.00027630056488294765,7.865931856832871e-06,0.0029096555658098947,0.00014873126098688375,0.00032262524681592235,8.863966926623621e-06,0.0035600635876505064,0.00019269408277448465,0.0005623876594026379,1.293792533667704e-05,0.004974683567724138,male,43.0,work,excited,working,morning,13.0
164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,male,43.0,other,peaceful,commuting,morning,13.0
165,Imagine Dragons - Radioactive,0.04329959261704519,0.020396322595128656,0.0,0.10436626265603917,0.030061154597757364,0.019333339698905768,4.285444317186872e-09,0.061668170762952626,3.1830553760181277,0.2500494014348517,0.6282439995984928,3.3218782331358785,0.11268199346612795,0.03763410198347962,2.267573673496969e-05,0.22595875081702346,0.13861055875094633,0.03887771618092306,1.2180351056878487e-08,0.2686405816176549,0.3502356260850474,0.19072877493283716,0.0023756815955264248,1.1671861801790426,0.00026366468745044384,0.0011715854519278902,0.0,0.01736243042542613,0.05521855921855922,0.032360242147374124,0.0,0.1520861678004535,-20.293129441710466,7.518118510211805,-50.596442562694044,-16.18691111737317,1.5324612914240805,0.6714616633507519,7.010877563384527e-15,3.5556608011544357,-0.1478699637368942,0.43329507888504,-2.0819795291700958,0.6651575997796975,0.29309696467012497,0.29245024577496065,-0.6073675744655329,1.3261295320154207,0.15193888527998495,0.1978375504719036,-0.4608659685762954,0.8387477060188501,0.24152984896362376,0.2369591459076729,-0.433796150646594,1.0725816870091194,0.11763478207497652,0.2284591205888808,-0.9304632567982458,0.8519712831842795,0.1519978837568474,0.2308950669545631,-0.4326169971838699,0.8313692455321321,-0.006879005837845985,0.2653678945197643,-1.2297647128812894,0.8119041058238693,0.07691373806764748,0.2570234024979021,-1.0674899585367774,0.6101408122265649,-0.033897848966641525,0.22143342913109496,-1.0444129399270157,0.5048621588780787,0.0587784395697062,0.1661223218960368,-0.39720626519001295,0.7994011337784144,-0.0021102473433283913,0.1757625008759554,-0.6335305472119364,0.8495656561684425,0.00011365513719401988,0.00010457698444258321,4.975983937363682e-36,0.0005439226594425444,0.00013051516966217314,0.00031849062626692904,1.7206286694116646e-34,0.003679162152724145,0.0001234858642636691,0.0001957084238725844,1.3080864099318153e-33,0.0016183657613039538,0.00919925092750232,0.037610317739134334,4.950320314028632e-06,0.16666666666666666,6.675824773642224e-05,7.911676855164544e-05,2.8034056016554786e-35,0.00045357125969215146,0.00015483094341050445,0.00016856134588278464,2.028148490251002e-35,0.0015568802080992892,0.00014357045127963024,0.00015698033224567252,4.3561524913645325e-34,0.0010240157072084178,0.00018310785798253805,0.0002488561899765025,4.940445188618767e-37,0.0020231631657866627,0.00014120650330274093,0.0002160919782320987,3.5786561443985884e-34,0.0020739726179876167,0.00014470493550063708,0.0002154059093577646,2.7918886745582544e-36,0.0020625867869522698,0.00017896358241969686,0.0002822592751135486,2.1048438423130774e-33,0.002489987041703721,0.0001829766482334079,0.00018552453907307351,5.951030651779145e-35,0.0009399034824760811,0.00263338376988577,0.010373570944801278,8.513104986757097e-06,0.04606423319938055,male,43.0,other,peaceful,commuting,morning,13.0
166,Lost Frequencies - Are You With Me,0.031875224922765136,0.013744316079346376,0.007335684078050772,0.06771051825984421,0.031833530238206065,0.020633820533616842,0.0014526176539606428,0.07085168411740149,3.09838399348086,0.16773267707445505,1.8607277590978601,3.3076772561723726,0.11629082170123795,0.040014898886672416,0.023688805941332915,0.2450741411446645,0.15214685409268305,0.03511220272915945,0.05005676822347707,0.1944080055521332,0.23272553713475205,0.15988192722036534,0.00031896222810186633,0.6240207432022247,0.0002845369240626165,0.0003414569141869168,0.0,0.0023857365778097075,0.036147980179726216,0.024102083919274837,0.008072562358276645,0.09594104308390022,-19.063485222400054,1.6535518652473682,-26.13958365745524,-16.953904905706548,2.4004815585908648,0.6592742768260591,1.2623095735930534,6.044749270001844,0.021737793838083243,0.524681399469051,-1.1541395870572315,1.7768772268890145,0.2465466695435183,0.2996269032050174,-0.5839340701373266,0.8448253813022075,-0.15520798030811794,0.3470298262346786,-0.9425911429906678,0.3740775872543168,0.06949516420866747,0.19025191276233333,-0.5055082529289815,0.5606602879339261,-0.2654571910292101,0.2065417473441056,-1.1069494405908191,0.17173050409563784,0.1550665084563924,0.20748611735998304,-0.5353314283950481,0.5837286454629158,-0.18598425108763394,0.27974725116372023,-1.1551280310703236,0.30719822528925145,0.15296175615351135,0.31145268898650674,-0.6635062196296406,0.7169280082740059,-0.15686815246164165,0.3034768401035542,-1.0575586713763545,0.4780549176044331,-0.032275435450844166,0.15314633120654245,-0.5681947410825182,0.2858286877693844,-0.026939191421875463,0.18034717589347107,-0.5645747962951128,0.2983699044811107,5.447503694584233e-05,9.767569152771984e-05,2.9719529920593704e-07,0.000990291905139847,3.249709030355216e-05,4.7345125066691685e-05,1.6732884436382555e-07,0.00033677735015258257,5.5000905526548705e-05,7.700080019121091e-05,1.8553883079136049e-07,0.0003831139259629803,0.0001378186846715181,0.0007467696855879885,2.9436379051353637e-06,0.008427336982011138,3.09892334395292e-05,4.083999148657177e-05,8.579194486182306e-07,0.00023303995740491142,5.177544341973111e-05,5.1638682491677853e-05,1.0804692704160677e-06,0.00027511962883130717,0.0001097351690481218,0.00015361387784750856,3.8128001428626726e-06,0.0010736278835383306,0.00011654646637688745,0.00021208807522323292,2.425838670949302e-06,0.0015797958239673867,0.0001198493780274779,0.00016287851193224817,1.5334929562757646e-06,0.0009047997193498762,0.0003756004802996178,0.0016067731249310212,3.3266116350195204e-07,0.012346736587406348,0.0001889749480010507,0.0005048001189146587,8.248352327585277e-07,0.005184089036412596,7.383961670812716e-05,0.0002186720200538436,2.700165622755508e-07,0.0016766814385334276,0.00014860481350065756,0.0004762145955106907,1.1120873750250266e-06,0.003464823852304373,male,43.0,other,excited,commuting,morning,13.0
167,Depeche Mode - Enjoy The Silence,0.07203968250194727,0.02064882710894864,0.03438814499030601,0.264753568634565,0.02454492516961108,0.011469971081787465,1.231630572143609e-07,0.044577879544184615,3.204297977171492,0.20439709778457316,0.9558750929525944,3.3108390324526074,0.17253062973095187,0.022479955595354692,0.1265796644858472,0.31971526299662223,0.17985574327435758,0.012776404484310371,0.14159838177790168,0.2241705634889977,0.5617264203421322,0.21781229544586025,0.17242225385660284,2.142056222557339,8.312583714300852e-05,3.172888167903251e-05,0.0,0.00024066863702968373,0.08210567381074294,0.054849695784347806,0.010884353741496598,0.4500907029478458,-18.990976341681314,3.7703858553169063,-35.978863707365434,-16.400917152087906,1.7415728386654554,0.33964302475470065,0.35706220934989835,2.7764283107949197,0.08483168667280093,0.3513626663075368,-1.4994256163851496,0.8338350872235322,0.15787052561407344,0.2037617254069232,-0.6707345885697102,0.8799289756315559,0.07110493865633162,0.1678164081064288,-1.014590243134914,0.5241065355359201,0.07686593003009079,0.13856659311760916,-0.4672432284673684,0.4794577474266691,0.09283530303146044,0.13946746813588107,-0.4869516669359048,0.6262909101960572,0.015569949527114569,0.15025375641858998,-0.7414273535470709,0.488052634217981,0.04419668850852367,0.17564853080068016,-0.5885257255566374,0.4656283998078973,0.033919649274645094,0.13157442159089758,-0.33795462593286024,0.4868344470268617,0.053726614796092656,0.12416134399286842,-0.4568776362484741,0.5447963148523932,0.04049405537125093,0.12391684480249375,-0.3367507826225859,0.3914138763838764,0.04290634685540603,0.2065013490461145,-1.1148544254053498,0.4637466482778609,7.102260331082899e-05,0.00014150986038463735,4.727183313318592e-06,0.0013692842002449206,5.578516407308321e-05,6.792629720235691e-05,6.464988840635246e-06,0.00046166802581053425,5.9740066157049695e-05,0.00019245775832700012,4.690491078070144e-06,0.002150233992343124,8.414125465252089e-05,0.00020906912096001985,4.680632966362564e-06,0.0020863421545863074,4.4584831300685385e-05,9.92173289609196e-05,2.7925044310106307e-06,0.001059952049641842,0.0001654590162599515,0.0002787044313458577,7.646956884462547e-06,0.0017457365566930358,9.787567526671003e-05,0.00020956605409741427,5.438645411312768e-06,0.002212517104714348,0.00011738825223503567,0.00018012113822533202,7.947402267382579e-06,0.0014909004504630669,0.00016525535003196885,0.0002628798203760679,8.932328812265217e-06,0.0015571292090215895,0.00013492796982666062,0.00022282274758050771,7.945120129670535e-06,0.001582205960927027,0.00014656301512362658,0.00035057591941228567,8.113153494755243e-06,0.0033052184960102892,0.0005252364748017119,0.0024231675327230856,6.0028919335704665e-06,0.02150541642170664,0.00019456846291262387,0.0006369313163980711,1.0040056648747071e-05,0.005796192937738562,male,43.0,home,peaceful,studying,midday,13.0
168,Queen - Bohemian Rhapsody,0.057617895691820825,0.02257362709142949,0.0,0.14081792310570415,0.021193466438793686,0.01968805303902615,2.093028488113796e-12,0.09013056566992436,3.0253875361175644,0.3572162704444774,0.5561051370409584,3.3137993953370555,0.12464784721047398,0.03352589165986428,2.2675736735002444e-05,0.4525827144643851,0.13766210451997987,0.0240984146714144,1.2883920751896428e-08,0.3086780761033649,0.48640514835110205,0.24933855292169196,0.0076223576588837,1.2100306881353755,0.00024074860194486005,0.00036538609437350585,0.0,0.004742248229229792,0.08685364648652757,0.04333342833283831,0.0,0.18691609977324264,-19.903822570106602,3.961637474559175,-50.59644256269407,-15.87587453690224,1.3653383520824802,0.6791594114587305,-1.603804058025595,3.308645208660244,-0.0621534763208782,0.638214148209448,-2.2306667195505043,1.1733878695967248,0.1066497898483452,0.5335283426780202,-1.6002962844793869,1.1445698578776549,0.06895376295093689,0.4781074918933689,-1.5799239856252565,1.3258616045855844,0.01434063011804814,0.4021220231826377,-1.2288110820733764,1.0159813385410004,-0.06298025876209447,0.386899237053712,-1.2183522810160965,0.8459715323767515,-0.14082352732570522,0.2989801515021118,-1.2178081293356906,0.6220114222389052,-0.05027047282338098,0.3279058506477645,-1.0403194555971682,1.110690339638039,0.09442948770378673,0.27667510222650543,-1.0194598238211587,0.8785803386890108,0.02017729094300016,0.2500812254004107,-0.7146608874526742,0.7190408662707319,-0.000373059397008645,0.2620020218770329,-0.9079621471975716,1.027565453615091,-0.059112885610173936,0.22516802800485275,-0.7938841857614592,0.6656573851978109,0.00016224788498894882,0.0004524659013891993,9.821029354404736e-36,0.006709268419778474,0.00010384531211458994,0.00019905541493789636,1.7550772812861016e-34,0.0020541130395995964,0.00010567164532408776,0.0002114693891014339,1.8174233081062384e-33,0.002720872592480914,0.0010818744134986483,0.012330446692134804,7.486219506915986e-07,0.16666666666666666,0.00012048722044100245,0.0003225469260769425,4.284325574808803e-35,0.00357113824087244,0.0003071820196596391,0.0006547904910303916,2.3556047562398804e-35,0.0057228700424104394,0.00019690249770071318,0.00040506458940519214,5.113620504723717e-34,0.00399169519208558,0.00022532225826262106,0.0003591284235502635,9.302192205403474e-37,0.002376274367421769,0.00011294776597489055,0.00016893442433991906,3.6710219056240783e-34,0.0011924800767551655,0.0002032442144668744,0.0005226743284395127,3.2010645500746003e-36,0.006948837958172626,0.00011446624858199605,0.00017169125592868918,3.197601367391074e-33,0.0013501947172892452,0.0001261864526245241,0.0002497514245717135,8.614774242521118e-35,0.0029144804300119875,0.00048262532189881504,0.0034025722347078013,2.9397064420004467e-06,0.04606423319938055,male,43.0,home,peaceful,studying,afternoon,13.0
